EXR_SPB,SPBXM,1,0.01
EYE_SPB,SPBXM,1,0.01
F_SPB,SPBXM,1,0.01
FANG_SPB,SPBXM,1,0.01
FARO_SPB,SPBXM,1,0.01
FAST_SPB,SPBXM,1,0.01
FATE_SPB,SPBXM,1,0.01
FB_SPB,SPBXM,1,0.01
FBHS_SPB,SPBXM,1,0.01
FCFS_SPB,SPBXM,1,0.01
FCN_SPB,SPBXM,1,0.01
FCNCA_SPB,SPBXM,1,0.01
FCX_SPB,SPBXM,1,0.01
FDS_SPB,SPBXM,1,0.01
FDX_SPB,SPBXM,1,0.01
FELE_SPB,SPBXM,1,0.01
FFIN_SPB,SPBXM,1,0.01
FFIV_SPB,SPBXM,1,0.01
FGEN_SPB,SPBXM,1,0.01
FICO_SPB,SPBXM,1,0.01
FIS_SPB,SPBXM,1,0.01
FISV_SPB,SPBXM,1,0.01
FITB_SPB,SPBXM,1,0.01
FIVE_SPB,SPBXM,1,0.01
FIVN_SPB,SPBXM,1,0.01
FIXP_SPB,SPBXM,1,0.01
FIZZ_SPB,SPBXM,1,0.01
FL_SPB,SPBXM,1,0.01
FLIR_SPB,SPBXM,1,0.01
FLO_SPB,SPBXM,1,0.01
FLOW_SPB,SPBXM,1,0.01
FLR_SPB,SPBXM,1,0.01
FLS_SPB,SPBXM,1,0.01
FLT_SPB,SPBXM,1,0.01
FLWS_SPB,SPBXM,1,0.01
FMC_SPB,SPBXM,1,0.01
FND_SPB,SPBXM,1,0.01
FNF_SPB,SPBXM,1,0.01
FNKO_SPB,SPBXM,1,0.01
FOCS_SPB,SPBXM,1,0.01
FOE_SPB,SPBXM,1,0.01
FOLD_SPB,SPBXM,1,0.01
FORM_SPB,SPBXM,1,0.01
FORR_SPB,SPBXM,1,0.01
FOX_SPB,SPBXM,1,0.01
FOXA_SPB,SPBXM,1,0.01
FOXF_SPB,SPBXM,1,0.01
FRHC_SPB,SPBXM,1,0.01
FRPH_SPB,SPBXM,1,0.01
FRPT_SPB,SPBXM,1,0.01
FSLR_SPB,SPBXM,1,0.01
FSLY_SPB,SPBXM,1,0.01
FTCH_SPB,SPBXM,1,0.01
FTDR_SPB,SPBXM,1,0.01
FTI_SPB,SPBXM,1,0.01
FTNT_SPB,SPBXM,1,0.01
FTV_SPB,SPBXM,1,0.01
FUL_SPB,SPBXM,1,0.01
FWRD_SPB,SPBXM,1,0.01
GATX_SPB,SPBXM,1,0.01
GBCI_SPB,SPBXM,1,0.01
GBT_SPB,SPBXM,1,0.01
GBX_SPB,SPBXM,1,0.01
GCO_SPB,SPBXM,1,0.01
GCP_SPB,SPBXM,1,0.01
GD_SPB,SPBXM,1,0.01
GDDY_SPB,SPBXM,1,0.01
GDOT_SPB,SPBXM,1,0.01
GE_SPB,SPBXM,1,0.01
GEF_SPB,SPBXM,1,0.01
GGG_SPB,SPBXM,1,0.01
GH_SPB,SPBXM,1,0.01
GHC_SPB,SPBXM,1,0.01
GILD_SPB,SPBXM,1,0.01
GIS_SPB,SPBXM,1,0.01
GKOS_SPB,SPBXM,1,0.01
GL_SPB,SPBXM,1,0.01
GLPI_SPB,SPBXM,1,0.01
GLW_SPB,SPBXM,1,0.01
GM_SPB,SPBXM,1,0.01
GMED_SPB,SPBXM,1,0.01
GMS_SPB,SPBXM,1,0.01
GNL_SPB,SPBXM,1,0.01
GNRC_SPB,SPBXM,1,0.01
GNTX_SPB,SPBXM,1,0.01
GO_SPB,SPBXM,1,0.01
GOOG_SPB,SPBXM,1,0.01
GOOGL_SPB,SPBXM,1,0.01
GOSS_SPB,SPBXM,1,0.01
GPC_SPB,SPBXM,1,0.01
GPI_SPB,SPBXM,1,0.01
GPN_SPB,SPBXM,1,0.01
GPS_SPB,SPBXM,1,0.01
GRA_SPB,SPBXM,1,0.01
GRMN_SPB,SPBXM,1,0.01
GRUB_SPB,SPBXM,1,0.01
GS_SPB,SPBXM,1,0.01
GSHD_SPB,SPBXM,1,0.01
GSKY_SPB,SPBXM,1,0.01
GT_SPB,SPBXM,1,0.01
GTHX_SPB,SPBXM,1,0.01
GTLS_SPB,SPBXM,1,0.01
GTN_SPB,SPBXM,1,0.01
GVA_SPB,SPBXM,1,0.01
GWRE_SPB,SPBXM,1,0.01
GWW_SPB,SPBXM,1,0.01
H_SPB,SPBXM,1,0.01
HA_SPB,SPBXM,1,0.01
HAE_SPB,SPBXM,1,0.01
HAIN_SPB,SPBXM,1,0.01
HAL_SPB,SPBXM,1,0.01
HALO_SPB,SPBXM,1,0.01
HAS_SPB,SPBXM,1,0.01
HBAN_SPB,SPBXM,1,0.01
HBI_SPB,SPBXM,1,0.01
HCA_SPB,SPBXM,1,0.01
HCCI_SPB,SPBXM,1,0.01
HCSG_SPB,SPBXM,1,0.01
HD_SPB,SPBXM,1,0.01
HE_SPB,SPBXM,1,0.01
HEAR_SPB,SPBXM,1,0.01
HEI_SPB,SPBXM,1,0.01
HES_SPB,SPBXM,1,0.01
HFC_SPB,SPBXM,1,0.01
HGV_SPB,SPBXM,1,0.01
HHC_SPB,SPBXM,1,0.01
HHR_SPB,SPBXM,1,0.01
HIBB_SPB,SPBXM,1,0.01
HIG_SPB,SPBXM,1,0.01
HII_SPB,SPBXM,1,0.01
HLI_SPB,SPBXM,1,0.01
HLNE_SPB,SPBXM,1,0.01
HLT_SPB,SPBXM,1,0.01
HNP_SPB,SPBXM,1,0.01
HOG_SPB,SPBXM,1,0.01
HOLX_SPB,SPBXM,1,0.01
HON_SPB,SPBXM,1,0.01
HP_SPB,SPBXM,1,0.01
HPE_SPB,SPBXM,1,0.01
HPQ_SPB,SPBXM,1,0.01
HQY_SPB,SPBXM,1,0.01
HRB_SPB,SPBXM,1,0.01
HRC_SPB,SPBXM,1,0.01
HRL_SPB,SPBXM,1,0.01
HRTX_SPB,SPBXM,1,0.01
HSC_SPB,SPBXM,1,0.01
HSIC_SPB,SPBXM,1,0.01
HSKA_SPB,SPBXM,1,0.01
HST_SPB,SPBXM,1,0.01
HSY_SPB,SPBXM,1,0.01
HTA_SPB,SPBXM,1,0.01
HTHT_SPB,SPBXM,1,0.01
HUBB_SPB,SPBXM,1,0.01
HUBG_SPB,SPBXM,1,0.01
HUBS_SPB,SPBXM,1,0.01
HUM_SPB,SPBXM,1,0.01
HURN_SPB,SPBXM,1,0.01
HWM_SPB,SPBXM,1,0.01
HXL_SPB,SPBXM,1,0.01
IAA_SPB,SPBXM,1,0.01
IAC_SPB,SPBXM,1,0.01
IART_SPB,SPBXM,1,0.01
IBKR_SPB,SPBXM,1,0.01
IBM_SPB,SPBXM,1,0.01
IBN_SPB,SPBXM,1,0.01
IBP_SPB,SPBXM,1,0.01
IBTX_SPB,SPBXM,1,0.01
ICE_SPB,SPBXM,1,0.01
ICFI_SPB,SPBXM,1,0.01
ICPT_SPB,SPBXM,1,0.01
ICUI_SPB,SPBXM,1,0.01
IDA_SPB,SPBXM,1,0.01
IDCC_SPB,SPBXM,1,0.01
IDXX_SPB,SPBXM,1,0.01
IEX_SPB,SPBXM,1,0.01
IFF_SPB,SPBXM,1,0.01
IGMS_SPB,SPBXM,1,0.01
IIPR_SPB,SPBXM,1,0.01
IIVI_SPB,SPBXM,1,0.01
ILMN_SPB,SPBXM,1,0.01
INCY_SPB,SPBXM,1,0.01
INDB_SPB,SPBXM,1,0.01
INFO_SPB,SPBXM,1,0.01
INGN_SPB,SPBXM,1,0.01
INGR_SPB,SPBXM,1,0.01
INMD_SPB,SPBXM,1,0.01
INSP_SPB,SPBXM,1,0.01
INTC_SPB,SPBXM,1,0.01
INTU_SPB,SPBXM,1,0.01
INVH_SPB,SPBXM,1,0.01
IONS_SPB,SPBXM,1,0.01
IOSP_SPB,SPBXM,1,0.01
IOVA_SPB,SPBXM,1,0.01
IP_SPB,SPBXM,1,0.01
IPAR_SPB,SPBXM,1,0.01
IPG_SPB,SPBXM,1,0.01
IPGP_SPB,SPBXM,1,0.01
IPHI_SPB,SPBXM,1,0.01
IQV_SPB,SPBXM,1,0.01
IR_SPB,SPBXM,1,0.01
IRBT_SPB,SPBXM,1,0.01
IRDM_SPB,SPBXM,1,0.01
IRM_SPB,SPBXM,1,0.01
IRTC_SPB,SPBXM,1,0.01
ISRG_SPB,SPBXM,1,0.01
IT_SPB,SPBXM,1,0.01
ITCI_SPB,SPBXM,1,0.01
ITGR_SPB,SPBXM,1,0.01
ITRI_SPB,SPBXM,1,0.01
ITT_SPB,SPBXM,1,0.01
ITW_SPB,SPBXM,1,0.01
IVZ_SPB,SPBXM,1,0.01
J_SPB,SPBXM,1,0.01
JACK_SPB,SPBXM,1,0.01
JBHT_SPB,SPBXM,1,0.01
JBL_SPB,SPBXM,1,0.01
JBSS_SPB,SPBXM,1,0.01
JBT_SPB,SPBXM,1,0.01
JCI_SPB,SPBXM,1,0.01
JCOM_SPB,SPBXM,1,0.01
JD_SPB,SPBXM,1,0.01
JEF_SPB,SPBXM,1,0.01
JELD_SPB,SPBXM,1,0.01
JJSF_SPB,SPBXM,1,0.01
JKHY_SPB,SPBXM,1,0.01
JLL_SPB,SPBXM,1,0.01
JNJ_SPB,SPBXM,1,0.01
JNPR_SPB,SPBXM,1,0.01
JOBS_SPB,SPBXM,1,0.01
JOUT_SPB,SPBXM,1,0.01
JPM_SPB,SPBXM,1,0.01
JWN_SPB,SPBXM,1,0.01
K_SPB,SPBXM,1,0.01
KAI_SPB,SPBXM,1,0.01
KALU_SPB,SPBXM,1,0.01
KBH_SPB,SPBXM,1,0.01
KDP_SPB,SPBXM,1,0.01
KEP_SPB,SPBXM,1,0.01
KEX_SPB,SPBXM,1,0.01
KEY_SPB,SPBXM,1,0.01
KEYS_SPB,SPBXM,1,0.01
KFY_SPB,SPBXM,1,0.01
KHC_SPB,SPBXM,1,0.01
KIDS_SPB,SPBXM,1,0.01
KIM_SPB,SPBXM,1,0.01
KKR_SPB,SPBXM,1,0.01
KLAC_SPB,SPBXM,1,0.01
KMB_SPB,SPBXM,1,0.01
KMI_SPB,SPBXM,1,0.01
KMPR_SPB,SPBXM,1,0.01
KMT_SPB,SPBXM,1,0.01
KMX_SPB,SPBXM,1,0.01
KNSL_SPB,SPBXM,1,0.01
KNX_SPB,SPBXM,1,0.01
KO_SPB,SPBXM,1,0.01
KOD_SPB,SPBXM,1,0.01
KR_SPB,SPBXM,1,0.01
KRG_SPB,SPBXM,1,0.01
KRTX_SPB,SPBXM,1,0.01
KRYS_SPB,SPBXM,1,0.01
KSU_SPB,SPBXM,1,0.01
KTB_SPB,SPBXM,1,0.01
KWR_SPB,SPBXM,1,0.01
L_SPB,SPBXM,1,0.01
LAD_SPB,SPBXM,1,0.01
LANC_SPB,SPBXM,1,0.01
LASR_SPB,SPBXM,1,0.01
LB_SPB,SPBXM,1,0.01
LBRDK_SPB,SPBXM,1,0.01
LCII_SPB,SPBXM,1,0.01
LDOS_SPB,SPBXM,1,0.01
LEA_SPB,SPBXM,1,0.01
LECO_SPB,SPBXM,1,0.01
LEG_SPB,SPBXM,1,0.01
LEGH_SPB,SPBXM,1,0.01
LEN_SPB,SPBXM,1,0.01
LEVI_SPB,SPBXM,1,0.01
LFC_SPB,SPBXM,1,0.01
LFUS_SPB,SPBXM,1,0.01
LGIH_SPB,SPBXM,1,0.01
LGND_SPB,SPBXM,1,0.01
LH_SPB,SPBXM,1,0.01
LHCG_SPB,SPBXM,1,0.01
LHX_SPB,SPBXM,1,0.01
LII_SPB,SPBXM,1,0.01
LIN_SPB,SPBXM,1,0.01
LITE_SPB,SPBXM,1,0.01
LKQ_SPB,SPBXM,1,0.01
LLY_SPB,SPBXM,1,0.01
LMT_SPB,SPBXM,1,0.01
LNN_SPB,SPBXM,1,0.01
LNT_SPB,SPBXM,1,0.01
LNTH_SPB,SPBXM,1,0.01
LOPE_SPB,SPBXM,1,0.01
LOW_SPB,SPBXM,1,0.01
LPL_SPB,SPBXM,1,0.01
LPLA_SPB,SPBXM,1,0.01
LPSN_SPB,SPBXM,1,0.01
LPX_SPB,SPBXM,1,0.01
LRCX_SPB,SPBXM,1,0.01
LRN_SPB,SPBXM,1,0.01
LSCC_SPB,SPBXM,1,0.01
LSTR_SPB,SPBXM,1,0.01
LTHM_SPB,SPBXM,1,0.01
LULU_SPB,SPBXM,1,0.01
LUMN_SPB,SPBXM,1,0.01
LUV_SPB,SPBXM,1,0.01
LVS_SPB,SPBXM,1,0.01
LW_SPB,SPBXM,1,0.01
LYB_SPB,SPBXM,1,0.01
LYFT_SPB,SPBXM,1,0.01
LYV_SPB,SPBXM,1,0.01
M_SPB,SPBXM,1,0.01
MA_SPB,SPBXM,1,0.01
MAA_SPB,SPBXM,1,0.01
MAC_SPB,SPBXM,1,0.01
MAN_SPB,SPBXM,1,0.01
MANH_SPB,SPBXM,1,0.01
MANT_SPB,SPBXM,1,0.01
MANU_SPB,SPBXM,1,0.01
MAR_SPB,SPBXM,1,0.01
MAS_SPB,SPBXM,1,0.01
MASI_SPB,SPBXM,1,0.01
MAT_SPB,SPBXM,1,0.01
MATX_SPB,SPBXM,1,0.01
MBT_SPB,SPBXM,1,0.01
MBUU_SPB,SPBXM,1,0.01
MC_SPB,SPBXM,1,0.01
MCD_SPB,SPBXM,1,0.01
MCHP_SPB,SPBXM,1,0.01
MCK_SPB,SPBXM,1,0.01
MCO_SPB,SPBXM,1,0.01
MCRI_SPB,SPBXM,1,0.01
MD_SPB,SPBXM,1,0.01
MDB_SPB,SPBXM,1,0.01
MDGL_SPB,SPBXM,1,0.01
MDLA_SPB,SPBXM,1,0.01
MDLZ_SPB,SPBXM,1,0.01
MDRX_SPB,SPBXM,1,0.01
MDT_SPB,SPBXM,1,0.01
MDU_SPB,SPBXM,1,0.01
MED_SPB,SPBXM,1,0.01
MEDP_SPB,SPBXM,1,0.01
MEI_SPB,SPBXM,1,0.01
MELI_SPB,SPBXM,1,0.01
MET_SPB,SPBXM,1,0.01
MFGP_SPB,SPBXM,1,0.01
MGLN_SPB,SPBXM,1,0.01
MGM_SPB,SPBXM,1,0.01
MGRC_SPB,SPBXM,1,0.01
MGY_SPB,SPBXM,1,0.01
MHK_SPB,SPBXM,1,0.01
MHO_SPB,SPBXM,1,0.01
MIDD_SPB,SPBXM,1,0.01
MKC_SPB,SPBXM,1,0.01
MKL_SPB,SPBXM,1,0.01
MKSI_SPB,SPBXM,1,0.01
MKTX_SPB,SPBXM,1,0.01
MLAB_SPB,SPBXM,1,0.01
MLCO_SPB,SPBXM,1,0.01
MLHR_SPB,SPBXM,1,0.01
MLM_SPB,SPBXM,1,0.01
MMC_SPB,SPBXM,1,0.01
MMI_SPB,SPBXM,1,0.01
MMM_SPB,SPBXM,1,0.01
MMS_SPB,SPBXM,1,0.01
MMSI_SPB,SPBXM,1,0.01
MNRO_SPB,SPBXM,1,0.01
MNST_SPB,SPBXM,1,0.01
MO_SPB,SPBXM,1,0.01
MODV_SPB,SPBXM,1,0.01
MOH_SPB,SPBXM,1,0.01
MOMO_SPB,SPBXM,1,0.01
MORN_SPB,SPBXM,1,0.01
MOS_SPB,SPBXM,1,0.01
MOV_SPB,SPBXM,1,0.01
MPC_SPB,SPBXM,1,0.01
MPWR_SPB,SPBXM,1,0.01
MRC_SPB,SPBXM,1,0.01
MRK_SPB,SPBXM,1,0.01
MRNA_SPB,SPBXM,1,0.01
MRO_SPB,SPBXM,1,0.01
MRTX_SPB,SPBXM,1,0.01
MS_SPB,SPBXM,1,0.01
MSA_SPB,SPBXM,1,0.01
MSCI_SPB,SPBXM,1,0.01
MSEX_SPB,SPBXM,1,0.01
MSFT_SPB,SPBXM,1,0.01
MSGE_SPB,SPBXM,1,0.01
MSGN_SPB,SPBXM,1,0.01
MSGS_SPB,SPBXM,1,0.01
MSI_SPB,SPBXM,1,0.01
MSM_SPB,SPBXM,1,0.01
MSTR_SPB,SPBXM,1,0.01
MTB_SPB,SPBXM,1,0.01
MTCH_SPB,SPBXM,1,0.01
MTD_SPB,SPBXM,1,0.01
MTG_SPB,SPBXM,1,0.01
MTH_SPB,SPBXM,1,0.01
MTN_SPB,SPBXM,1,0.01
MTOR_SPB,SPBXM,1,0.01
MTRN_SPB,SPBXM,1,0.01
MTSC_SPB,SPBXM,1,0.01
MTX_SPB,SPBXM,1,0.01
MU_SPB,SPBXM,1,0.01
MUR_SPB,SPBXM,1,0.01
MUSA_SPB,SPBXM,1,0.01
MXIM_SPB,SPBXM,1,0.01
MXL_SPB,SPBXM,1,0.01
MYGN_SPB,SPBXM,1,0.01
MYRG_SPB,SPBXM,1,0.01
NARI_SPB,SPBXM,1,0.01
NATI_SPB,SPBXM,1,0.01
NAVI_SPB,SPBXM,1,0.01
NBIX_SPB,SPBXM,1,0.01
NCBS_SPB,SPBXM,1,0.01
NCR_SPB,SPBXM,1,0.01
NDAQ_SPB,SPBXM,1,0.01
NDSN_SPB,SPBXM,1,0.01
NEE_SPB,SPBXM,1,0.01
NEM_SPB,SPBXM,1,0.01
NEO_SPB,SPBXM,1,0.01
NEOG_SPB,SPBXM,1,0.01
NET_SPB,SPBXM,1,0.01
NEU_SPB,SPBXM,1,0.01
NEWR_SPB,SPBXM,1,0.01
NFG_SPB,SPBXM,1,0.01
NFLX_SPB,SPBXM,1,0.01
NGVT_SPB,SPBXM,1,0.01
NJR_SPB,SPBXM,1,0.01
NKE_SPB,SPBXM,1,0.01
NKTR_SPB,SPBXM,1,0.01
NLOK_SPB,SPBXM,1,0.01
NLSN_SPB,SPBXM,1,0.01
NMIH_SPB,SPBXM,1,0.01
NOC_SPB,SPBXM,1,0.01
NOK_SPB,SPBXM,1,0.01
NOV_SPB,SPBXM,1,0.01
NOW_SPB,SPBXM,1,0.01
NP_SPB,SPBXM,1,0.01
NPK_SPB,SPBXM,1,0.01
NRG_SPB,SPBXM,1,0.01
NSC_SPB,SPBXM,1,0.01
NSIT_SPB,SPBXM,1,0.01
NSP_SPB,SPBXM,1,0.01
NTAP_SPB,SPBXM,1,0.01
NTCO_SPB,SPBXM,1,0.01
NTCT_SPB,SPBXM,1,0.01
NTES_SPB,SPBXM,1,0.01
NTGR_SPB,SPBXM,1,0.01
NTLA_SPB,SPBXM,1,0.01
NTNX_SPB,SPBXM,1,0.01
NTRA_SPB,SPBXM,1,0.01
NTRS_SPB,SPBXM,1,0.01
NTUS_SPB,SPBXM,1,0.01
NUE_SPB,SPBXM,1,0.01
NUS_SPB,SPBXM,1,0.01
NUVA_SPB,SPBXM,1,0.01
NVDA_SPB,SPBXM,1,0.01
NVEE_SPB,SPBXM,1,0.01
NVR_SPB,SPBXM,1,0.01
NVRO_SPB,SPBXM,1,0.01
NVS_SPB,SPBXM,1,0.01
NVTA_SPB,SPBXM,1,0.01
NWE_SPB,SPBXM,1,0.01
NWL_SPB,SPBXM,1,0.01
NWLI_SPB,SPBXM,1,0.01
NWS_SPB,SPBXM,1,0.01
NWSA_SPB,SPBXM,1,0.01
NXPI_SPB,SPBXM,1,0.01
NXST_SPB,SPBXM,1,0.01
NYT_SPB,SPBXM,1,0.01
O_SPB,SPBXM,1,0.01
OC_SPB,SPBXM,1,0.01
ODFL_SPB,SPBXM,1,0.01
OFIX_SPB,SPBXM,1,0.01
OGE_SPB,SPBXM,1,0.01
OGS_SPB,SPBXM,1,0.01
OHI_SPB,SPBXM,1,0.01
OI_SPB,SPBXM,1,0.01
OII_SPB,SPBXM,1,0.01
OIS_SPB,SPBXM,1,0.01
OKE_SPB,SPBXM,1,0.01
OKTA_SPB,SPBXM,1,0.01
OLED_SPB,SPBXM,1,0.01
OLLI_SPB,SPBXM,1,0.01
OMC_SPB,SPBXM,1,0.01
OMCL_SPB,SPBXM,1,0.01
ON_SPB,SPBXM,1,0.01
ONTO_SPB,SPBXM,1,0.01
ORCL_SPB,SPBXM,1,0.01
ORLY_SPB,SPBXM,1,0.01
OSIS_SPB,SPBXM,1,0.01
OSK_SPB,SPBXM,1,0.01
OSUR_SPB,SPBXM,1,0.01
OTIS_SPB,SPBXM,1,0.01
OVV_SPB,SPBXM,1,0.01
OXY_SPB,SPBXM,1,0.01
OZON_SPB,SPBXM,1,0.01
PAGS_SPB,SPBXM,1,0.01
PANW_SPB,SPBXM,1,0.01
PATK_SPB,SPBXM,1,0.01
PAYC_SPB,SPBXM,1,0.01
PB_SPB,SPBXM,1,0.01
PBCT_SPB,SPBXM,1,0.01
PBF_SPB,SPBXM,1,0.01
PBH_SPB,SPBXM,1,0.01
PBI_SPB,SPBXM,1,0.01
PCAR_SPB,SPBXM,1,0.01
PCG_SPB,SPBXM,1,0.01
PCRX_SPB,SPBXM,1,0.01
PCTY_SPB,SPBXM,1,0.01
PD_SPB,SPBXM,1,0.01
PDCO_SPB,SPBXM,1,0.01
PEAK_SPB,SPBXM,1,0.01
PEG_SPB,SPBXM,1,0.01
PEGA_SPB,SPBXM,1,0.01
PEN_SPB,SPBXM,1,0.01
PEP_SPB,SPBXM,1,0.01
PETQ_SPB,SPBXM,1,0.01
PFE_SPB,SPBXM,1,0.01
PFG_SPB,SPBXM,1,0.01
PFGC_SPB,SPBXM,1,0.01
PFPT_SPB,SPBXM,1,0.01
PG_SPB,SPBXM,1,0.01
PGNY_SPB,SPBXM,1,0.01
PGR_SPB,SPBXM,1,0.01
PGTI_SPB,SPBXM,1,0.01
PH_SPB,SPBXM,1,0.01
PHM_SPB,SPBXM,1,0.01
PII_SPB,SPBXM,1,0.01
PINC_SPB,SPBXM,1,0.01
PINS_SPB,SPBXM,1,0.01
PIPR_SPB,SPBXM,1,0.01
PJT_SPB,SPBXM,1,0.01
PKG_SPB,SPBXM,1,0.01
PKI_SPB,SPBXM,1,0.01
PLAN_SPB,SPBXM,1,0.01
PLAY_SPB,SPBXM,1,0.01
PLCE_SPB,SPBXM,1,0.01
PLD_SPB,SPBXM,1,0.01
PLNT_SPB,SPBXM,1,0.01
PLTR_SPB,SPBXM,1,0.01
PLUS_SPB,SPBXM,1,0.01
PLXS_SPB,SPBXM,1,0.01
PM_SPB,SPBXM,1,0.01
PNC_SPB,SPBXM,1,0.01
PNFP_SPB,SPBXM,1,0.01
PNTG_SPB,SPBXM,1,0.01
PODD_SPB,SPBXM,1,0.01
POOL_SPB,SPBXM,1,0.01
POR_SPB,SPBXM,1,0.01
POST_SPB,SPBXM,1,0.01
POWI_SPB,SPBXM,1,0.01
PPC_SPB,SPBXM,1,0.01
PPG_SPB,SPBXM,1,0.01
PPL_SPB,SPBXM,1,0.01
PRAA_SPB,SPBXM,1,0.01
PRAH_SPB,SPBXM,1,0.01
PRFT_SPB,SPBXM,1,0.01
PRG_SPB,SPBXM,1,0.01
PRGS_SPB,SPBXM,1,0.01
PRI_SPB,SPBXM,1,0.01
PRLB_SPB,SPBXM,1,0.01
PRSP_SPB,SPBXM,1,0.01
PRU_SPB,SPBXM,1,0.01
PS_SPB,SPBXM,1,0.01
PSA_SPB,SPBXM,1,0.01
PSMT_SPB,SPBXM,1,0.01
PSN_SPB,SPBXM,1,0.01
PSTG_SPB,SPBXM,1,0.01
PSX_SPB,SPBXM,1,0.01
PTC_SPB,SPBXM,1,0.01
PTCT_SPB,SPBXM,1,0.01
PTON_SPB,SPBXM,1,0.01
PTR_SPB,SPBXM,1,0.01
PUMP_SPB,SPBXM,1,0.01
PVH_SPB,SPBXM,1,0.01
PWR_SPB,SPBXM,1,0.01
PXD_SPB,SPBXM,1,0.01
PYPL_SPB,SPBXM,1,0.01
PZZA_SPB,SPBXM,1,0.01
QADA_SPB,SPBXM,1,0.01
QCOM_SPB,SPBXM,1,0.01
QDEL_SPB,SPBXM,1,0.01
QLYS_SPB,SPBXM,1,0.01
QNST_SPB,SPBXM,1,0.01
QRTEA_SPB,SPBXM,1,0.01
QRVO_SPB,SPBXM,1,0.01
QTS_SPB,SPBXM,1,0.01
QTWO_SPB,SPBXM,1,0.01
QUOT_SPB,SPBXM,1,0.01
R_SPB,SPBXM,1,0.01
RACE_SPB,SPBXM,1,0.01
RAMP_SPB,SPBXM,1,0.01
RARE_SPB,SPBXM,1,0.01
RAVN_SPB,SPBXM,1,0.01
RBC_SPB,SPBXM,1,0.01
RCL_SPB,SPBXM,1,0.01
RDFN_SPB,SPBXM,1,0.01
RDS.A_SPB,SPBXM,1,0.01
RDY_SPB,SPBXM,1,0.01
RE_SPB,SPBXM,1,0.01
REG_SPB,SPBXM,1,0.01
REGI_SPB,SPBXM,1,0.01
REGN_SPB,SPBXM,1,0.01
RETA_SPB,SPBXM,1,0.01
REX_SPB,SPBXM,1,0.01
REYN_SPB,SPBXM,1,0.01
REZI_SPB,SPBXM,1,0.01
RF_SPB,SPBXM,1,0.01
RGA_SPB,SPBXM,1,0.01
RGEN_SPB,SPBXM,1,0.01
RGLD_SPB,SPBXM,1,0.01
RGNX_SPB,SPBXM,1,0.01
RGR_SPB,SPBXM,1,0.01
RH_SPB,SPBXM,1,0.01
RHI_SPB,SPBXM,1,0.01
RIG_SPB,SPBXM,1,0.01
RJF_SPB,SPBXM,1,0.01
RL_SPB,SPBXM,1,0.01
RMD_SPB,SPBXM,1,0.01
RNG_SPB,SPBXM,1,0.01
ROCK_SPB,SPBXM,1,0.01
ROG_SPB,SPBXM,1,0.01
ROK_SPB,SPBXM,1,0.01
ROKU_SPB,SPBXM,1,0.01
ROL_SPB,SPBXM,1,0.01
ROLL_SPB,SPBXM,1,0.01
ROP_SPB,SPBXM,1,0.01
ROST_SPB,SPBXM,1,0.01
RP_SPB,SPBXM,1,0.01
RPD_SPB,SPBXM,1,0.01
RPM_SPB,SPBXM,1,0.01
RRBI_SPB,SPBXM,1,0.01
RRC_SPB,SPBXM,1,0.01
RRGB_SPB,SPBXM,1,0.01
RS_SPB,SPBXM,1,0.01
RSG_SPB,SPBXM,1,0.01
RTX_SPB,SPBXM,1,0.01
RVLV_SPB,SPBXM,1,0.01
RXN_SPB,SPBXM,1,0.01
RYN_SPB,SPBXM,1,0.01
RYTM_SPB,SPBXM,1,0.01
SAFM_SPB,SPBXM,1,0.01
SAGE_SPB,SPBXM,1,0.01
SAIA_SPB,SPBXM,1,0.01
SAIC_SPB,SPBXM,1,0.01
SAIL_SPB,SPBXM,1,0.01
SAM_SPB,SPBXM,1,0.01
SAVE_SPB,SPBXM,1,0.01
SBAC_SPB,SPBXM,1,0.01
SBCF_SPB,SPBXM,1,0.01
SBGI_SPB,SPBXM,1,0.01
SBH_SPB,SPBXM,1,0.01
SBRA_SPB,SPBXM,1,0.01
SBUX_SPB,SPBXM,1,0.01
SCCO_SPB,SPBXM,1,0.01
SCHW_SPB,SPBXM,1,0.01
SCI_SPB,SPBXM,1,0.01
SCL_SPB,SPBXM,1,0.01
SCSC_SPB,SPBXM,1,0.01
SDGR_SPB,SPBXM,1,0.01
SEDG_SPB,SPBXM,1,0.01
SEE_SPB,SPBXM,1,0.01
SEIC_SPB,SPBXM,1,0.01
SF_SPB,SPBXM,1,0.01
SFIX_SPB,SPBXM,1,0.01
SFM_SPB,SPBXM,1,0.01
SGEN_SPB,SPBXM,1,0.01
SHAK_SPB,SPBXM,1,0.01
SHEN_SPB,SPBXM,1,0.01
SHI_SPB,SPBXM,1,0.01
SHOO_SPB,SPBXM,1,0.01
SHW_SPB,SPBXM,1,0.01
SIG_SPB,SPBXM,1,0.01
SIGI_SPB,SPBXM,1,0.01
SITE_SPB,SPBXM,1,0.01
SIVB_SPB,SPBXM,1,0.01
SJI_SPB,SPBXM,1,0.01
SJM_SPB,SPBXM,1,0.01
SJW_SPB,SPBXM,1,0.01
SKM_SPB,SPBXM,1,0.01
SKX_SPB,SPBXM,1,0.01
SLAB_SPB,SPBXM,1,0.01
SLB_SPB,SPBXM,1,0.01
SLG_SPB,SPBXM,1,0.01
SLGN_SPB,SPBXM,1,0.01
SLP_SPB,SPBXM,1,0.01
